recall,precision
0.9771867910259642,0.056212728162555056
0.9771867910259642,0.05621293194704253
0.9771867910259642,0.056222715340324005
0.9771867910259642,0.0562259772282254
0.9771867910259642,0.05622638499082595
0.9771867910259642,0.056226588874344126
0.9771867910259642,0.05622720053377041
0.9771867910259642,0.05622740442320314
0.9771867910259642,0.0562280161003735
0.9771867910259642,0.05622821999572106
0.9771867910259642,0.05622842389254736
0.9771867910259642,0.05622883169063626
0.9771867910259642,0.05622923949464034
0.9771867910259642,0.056229443398860615
0.9771867910259642,0.05622964730455973
0.9771867910259642,0.05623005512039454
0.9771867910259642,0.056230259030530284
0.9771867910259642,0.05623189036485815
0.9771867910259642,0.05630764761420583
0.9771867910259642,0.0563078520874867
0.9771867910259642,0.0563870948973061
0.9771867910259642,0.0563872999479983
0.9771867910259642,0.05638935053694619
0.9771867910259642,0.056389555604043934
0.9771867910259642,0.05638976067263318
0.9771867910259642,0.05638996574271396
0.9771867910259642,0.05639058096190563
0.9771867910259642,0.05639078603795268
0.9771867910259642,0.056391196194521626
0.9771867910259642,0.05639140127504355
0.9771867910259642,0.05639160635705713
0.9771867910259642,0.05639919544034365
0.9771867910259642,0.05640535025081574
0.9771867910259642,0.05640781255115664
0.9771867910259642,0.056408633365710274
0.9771867910259642,0.05640945420415231
0.9771867910259642,0.056409659417495504
0.9771867910259642,0.05640986463233181
0.9771867910259642,0.05642094845120749
0.9771867910259642,0.05642115374818976
0.9771867910259642,0.056421564346636394
0.9771867910259642,0.05642176964810078
0.9771867910259642,0.05642197495105923
0.9771867910259642,0.05642259086889917
0.9771867910259642,0.05642279617783406
0.9771867910259642,0.0564230014882631
0.9771867910259642,0.05642320680018631
0.9771867910259642,0.056423412113603695
0.9771867910259642,0.05642361742851529
0.9771867910259642,0.05642402806282113
0.9771867910259642,0.05643100976060674
0.9771867910259642,0.05643121513081517
0.9771867910259642,0.05643142050251841
0.9771867910259642,0.05643388507955919
0.9771867910259642,0.05643429586332899
0.9771867910259642,0.05643491205019672
0.9771867910259642,0.056435117448809496
0.9771867910259642,0.056435322848917405
0.9771867910259642,0.05643655528096349
0.9771867910259642,0.056436966103607294
0.9771867910259642,0.0564373769322322
0.9771867910259642,0.05643819860742585
0.9771867910259642,0.056438404029962655
0.9771867910259642,0.056438609453994856
0.9771867910259642,0.05643881487952246
0.9771867910259642,0.056458337126108246
0.9771867910259642,0.05646121523061854
0.9771237711116713,0.0564577795579507
0.9770607511973783,0.05645434386026239
0.9770607511973783,0.05645454942686106
0.9770607511973783,0.05645475499495679
0.9770607511973783,0.05645496056454961
0.9770607511973783,0.05645516613563951
0.9770607511973783,0.05645537170822652
0.9770607511973783,0.05645557728231066
0.9770607511973783,0.05645578285789194
0.9770607511973783,0.05645701634282052
0.9770607511973783,0.05645722192888225
0.9770607511973783,0.056457633105497555
0.9770607511973783,0.05645783869605116
0.9770607511973783,0.05645866107323894
0.9770607511973783,0.05645886667127932
0.9770607511973783,0.056459277871852294
0.9769977312830854,0.056455841866833695
0.9769977312830854,0.05645728103366024
0.9769977312830854,0.056457486634910924
0.9769977312830854,0.0564576922376591
0.9769977312830854,0.056457897841904775
0.9769977312830854,0.05645810344764798
0.9769977312830854,0.056458514663626995
0.9769977312830854,0.05645872027386285
0.9769977312830854,0.056459131498827336
0.9769977312830854,0.056459337113555996
0.9769977312830854,0.05645954272978229
0.9769977312830854,0.056459748347506236
0.9769977312830854,0.05645995396672785
0.9769977312830854,0.05646015958744715
0.9769977312830854,0.056460365209664146
0.9769977312830854,0.05646057083337886
0.9769977312830854,0.0564607764585913
0.9769977312830854,0.056460982085301495
0.9769977312830854,0.056463038434783244
0.9769977312830854,0.056464272316371834
0.9769977312830854,0.05646447796854626
0.9769977312830854,0.05646468362221874
0.9769977312830854,0.056464889277389275
0.9769977312830854,0.05646509493405789
0.9769977312830854,0.05646530059222459
0.9769977312830854,0.05646550625188941
0.9769977312830854,0.056465711913052344
0.9769977312830854,0.05646653457268568
0.9769977312830854,0.0564667402413395
0.9769977312830854,0.05646900269541779
0.9769977312830854,0.05646920838205136
0.9769977312830854,0.056469619759813794
0.9769977312830854,0.05647023683769588
0.9769977312830854,0.05647044253332022
0.9769977312830854,0.05647064823044308
0.9769977312830854,0.056471059629184424
0.9769977312830854,0.05647126533080294
0.9769977312830854,0.056471471033920036
0.9769977312830854,0.05647167673853574
0.9769977312830854,0.056471882444650054
0.9769977312830854,0.056472088152263
0.9769977312830854,0.056472293861374596
0.9769977312830854,0.05647270528409381
0.9769977312830854,0.05647640835834815
0.9769977312830854,0.05647661409893517
0.9769977312830854,0.056477848573937055
0.9769977312830854,0.05647928886298226
0.9769977312830854,0.056479494624556904
0.9769977312830854,0.05647970038763079
0.9769977312830854,0.056479906152203926
0.9769977312830854,0.05648011191827634
0.9769977312830854,0.05648052345491905
0.9769977312830854,0.056481552322764216
0.9769977312830854,0.0564817581008314
0.9769977312830854,0.056481963880397994
0.9769977312830854,0.05648216966146403
0.9769977312830854,0.05648237544402951
0.9769977312830854,0.056482581228094464
0.9769977312830854,0.0564827870136589
