fpr,tpr
0.0052224409708917455,0.016763297201915807
0.005232350726054729,0.016763297201915807
0.005232350726054729,0.01701537685908747
0.0052455637329387045,0.01701537685908747
0.0052455637329387045,0.017078396773380387
0.005255473488101688,0.017078396773380387
0.0052620799915436755,0.017078396773380387
0.005275292998427652,0.017078396773380387
0.005275292998427652,0.017141416687673303
0.00528189950186964,0.017141416687673303
0.00528189950186964,0.01720443660196622
0.00532153852252157,0.01720443660196622
0.00532153852252157,0.017267456516259137
0.0053644807948944944,0.017267456516259137
0.0053644807948944944,0.017330476430552053
0.005374390550057477,0.017330476430552053
0.005374390550057477,0.017456516259137887
0.005390906808662447,0.017456516259137887
0.005390906808662447,0.017519536173430803
0.005407423067267418,0.017519536173430803
0.005407423067267418,0.01758255608772372
0.005414029570709407,0.01758255608772372
0.005414029570709407,0.017645576002016636
0.0054173328224304,0.017645576002016636
0.0054173328224304,0.017708595916309553
0.005423939325872389,0.017708595916309553
0.005423939325872389,0.01777161583060247
0.005430545829314377,0.01777161583060247
0.005430545829314377,0.017834635744895386
0.005440455584477359,0.017834635744895386
0.005440455584477359,0.017897655659188303
0.005450365339640342,0.017897655659188303
0.005450365339640342,0.01796067557348122
0.005460275094803325,0.01796067557348122
0.005460275094803325,0.018086715402067053
0.005463578346524319,0.018086715402067053
0.005463578346524319,0.01814973531635997
0.00549661086373426,0.01814973531635997
0.005503217367176248,0.01814973531635997
0.005549462891270166,0.01814973531635997
0.005549462891270166,0.018275775144945803
0.00555276614299116,0.018275775144945803
0.00555276614299116,0.018464834887824553
0.005556069394712155,0.018464834887824553
0.005556069394712155,0.01852785480211747
0.005572585653317126,0.01852785480211747
0.005572585653317126,0.018590874716410386
0.005605618170527067,0.018590874716410386
0.005605618170527067,0.01871691454499622
0.005635347436016014,0.01871691454499622
0.005635347436016014,0.018779934459289136
0.005655166946341979,0.018779934459289136
0.005655166946341979,0.018842954373582053
0.0056650767015049616,0.018842954373582053
0.0056650767015049616,0.01890597428787497
0.005674986456667944,0.01890597428787497
0.005674986456667944,0.018968994202167886
0.0056881994635519205,0.018968994202167886
0.0056881994635519205,0.019032014116460803
0.005724535232482856,0.019032014116460803
0.005737748239366833,0.019032014116460803
0.005741051491087827,0.019032014116460803
0.005741051491087827,0.019158053945046636
0.005783993763460751,0.019158053945046636
0.005783993763460751,0.01928409377363247
0.005783993763460751,0.019347113687925386
0.00580711652550771,0.019347113687925386
0.00580711652550771,0.019410133602218303
0.0058302392875546685,0.019410133602218303
0.0058302392875546685,0.01947315351651122
0.005833542539275663,0.01947315351651122
0.005833542539275663,0.019536173430804132
0.005840149042717652,0.019536173430804132
0.005840149042717652,0.01959919334509705
0.005843452294438645,0.01959919334509705
0.005843452294438645,0.019662213259389966
0.00584675554615964,0.019662213259389966
0.00584675554615964,0.019725233173682882
0.005859968553043616,0.019725233173682882
0.005859968553043616,0.0197882530879758
0.005866575056485604,0.0197882530879758
0.005866575056485604,0.019851273002268716
0.005876484811648587,0.019851273002268716
0.005883091315090575,0.019851273002268716
0.005883091315090575,0.019914292916561632
0.0058930010702535575,0.019914292916561632
0.0058930010702535575,0.01997731283085455
0.005929336839184493,0.01997731283085455
0.005929336839184493,0.020040332745147466
